utc_posix_sec,eci_pos_x_km,eci_pos_y_km,eci_pos_z_km,eci_vel_x_kmps,eci_vel_y_kmps,eci_vel_z_kmps,latitude_rad,longitude_rad
1746058570.349639,3058.369606571192,3017.6022721470276,5223.200771498678,-6.84535266548486,1.7390606075867292,3.0029256794663595,0.88731684042084,-3.1096947881168213
1746058585.7520142,2952.4742073285565,3043.9267308069734,5268.652355477968,-6.904825838067756,1.67908695233991,2.898818064322224,0.8979138499422488,-3.0887646744763266
1746058601.1543894,2845.6789943728236,3069.323521535567,5312.493627599764,-6.962190670088595,1.6186058831240355,2.7938318363567367,0.9082657456069763,-3.067250057944918
1746058616.5567646,2738.0165734550224,3093.784970291439,5354.711301403313,-7.0174300875652715,1.5576357749350114,2.687999011888392,0.9183608124340004,-3.045137178076444
1746058631.9591398,2629.519808459835,3117.3036870736564,5395.292585344881,-7.070527645543529,1.4961951354999838,2.581351838996914,0.9281869056759824,-3.0224133782039178
1746058647.361515,2520.2218117191337,3139.87256797051,5434.225186342887,-7.1214675284850095,1.4343026059565311,2.4739227945693103,0.9377314663794296,-2.9990673356370254
1746058662.7638903,2410.1559342882583,3161.484797219794,5471.497313283886,-7.170234554744157,1.3719769614153727,2.3657445818843086,0.9469815435878061,-2.975089342410557
1746058678.1662655,2299.3557561236407,3182.1338492677164,5507.097680484775,-7.216814184751862,1.3092371100153986,2.256850127090816,0.9559238240115935,-2.9504715764600564
1746058693.5686407,2187.8550761136266,3201.813490795091,5541.015511083846,-7.261192531627085,1.2461020895081776,2.147272573332259,0.9645446699732837,-2.9252084048382145
1746058708.971016,2075.687901938302,3220.51778266939,5573.240540318937,-7.303356372463091,1.1825910610523245,2.0370452719242853,0.9728301663862506,-2.8992966978797488
1746058724.3733912,1962.888439761623,3238.241081781579,5603.763018647331,-7.343293158553625,1.1187233005652246,1.9262017706983727,0.9807661774378178,-2.8727361525226622
1746058739.7757664,1849.4910837829582,3254.978042736255,5632.573714668361,-7.380991023256626,1.0545181884964472,1.8147758001905696,0.9883384135122909,-2.845529618717297
1746058755.1781416,1735.530405690267,3270.7236193792296,5659.663917822978,-7.416438786854804,0.9899951991390992,1.7028012586645656,0.9955325087035998,-2.8176834214503534
1746058770.5805168,1621.0411440616992,3285.473066163999,5685.025440860309,-7.449625958448658,0.9251738905605282,1.5903121969945089,1.0023341090254412,-2.7892076724485637
1746058785.982892,1506.058193757572,3299.221939373359,5708.650622075917,-7.48054273543643,0.8600738959685821,1.4773428042571792,1.008728971127911,-2.7601165437901116
1746058801.3852673,1390.6165953336763,3311.966098222112,5730.532327337442,-7.509180001413315,0.7947149169420821,1.363927394600462,1.0147030709756397,-2.7304285361689864
1746058816.7876425,1274.751524493431,3323.701705870307,5750.663951919763,-7.53552932336781,0.7291167185577838,1.250100395665568,1.0202427215400178,-2.700166671105869
1746058832.1900177,1158.498281583604,3334.425230374343,5769.039422174191,-7.5595829489427535,0.6632991261285663,1.1358963386057215,1.025334698119302,-2.6693586387774357
1746058847.592393,1041.8922811277998,3344.1334455972155,5785.65319705551,-7.58133380435407,0.5972820230670275,1.0213498495757898,1.02996636944281,-2.638036871799173
1746058862.9947681,924.9690413841321,3352.823432090846,5800.500269527733,-7.600775493388641,0.5310853492994655,0.9064956424430166,1.0341258322626397,-2.6062385367991867
1746058878.3971434,807.764173908175,3360.4925779544656,5813.57616786473,-7.617902297755024,0.4647290996474789,0.7913685123573027,1.0378020467162772,-2.5740054344123053
1746058893.7995186,690.3133730991717,3367.138579664303,5824.876956855502,-7.63270917891521,0.39823332163391667,0.6760033297102207,1.040984969387586,-2.541383800831597
1746058909.2018938,572.6524057067948,3372.759442861949,5834.39923891585,-7.645191781349481,0.3316181122413227,0.5604350339248484,1.0436656807342317,-2.508424010234054
1746058924.604269,454.81710027815876,3377.3534830823032,5842.140155099344,-7.655346436985299,0.26490361325738865,0.444698626497521,1.0458365034167625,-2.475180160726631
1746058940.0066442,336.84333653076504,3380.919326397475,5848.097385992108,-7.663170170282537,0.19811000499796125,0.32882916279972046,1.0474911080832126,-2.441709592363638
1746058955.4090195,218.76703464648008,3383.4559099513644,5852.26915246977,-7.668660703275044,0.13125749840905324,0.21286174235738783,1.0486246033492792,-2.408072287565984
1746058970.8113947,100.62414449314755,3384.962482361563,5854.654216292882,-7.671816459801165,0.06436632579966678,0.09683149762206773,1.0492336070723214,-2.3743302112833446
1746058986.21377,-17.549365208343275,3385.43860397102,5855.251880519649,-7.672636568265005,-0.002543269298999643,-0.019226418442426025,1.0493162965386857,-2.3405465904930374
1746059001.6161451,-135.7175177455505,3384.8841469410236,5854.061989721804,-7.6711208625514375,-0.06945104247687811,-0.13527684540669152,1.0488724358452521,-2.3067851562547945
1746059017.0185204,-253.8443392756411,3383.299295187963,5851.084929998665,-7.667269881102563,-0.13633675827171204,-0.25128462843567245,1.0479033795220123,-2.2731093706596393
1746059032.4208956,-371.8938696603918,3380.6845441767664,5846.321628793336,-7.661084864532313,-0.20318019886793237,-0.3672146308530165,1.0464120522674816,-2.239581661849561
1746059047.8232708,-489.83017325703776,3377.0407005915727,5839.773554521061,-7.652567752388861,-0.26996117130492087,-0.4830317459494515,1.0444029055017026,-2.2062626927686573
1746059063.225646,-607.6173496568027,3372.3688819073086,5831.442716021527,-7.6417211796928015,-0.33665951315722065,-0.5987009080605941,1.0418818522306899,-2.173210667071666
1746059078.6280212,-725.2195443713579,3366.670515883951,5821.331661844749,-7.628548473685001,-0.403255096962168,-0.7141871031477283,1.0388561824139244,-2.1404807344295285
1746059094.0303965,-842.6009594717435,3359.947339999205,5809.443479375986,-7.613053650896344,-0.46972783387814104,-0.8294553791555039,1.0353344615941147,-2.1081244511308004
1746059109.4327717,-959.7258641835322,3352.201400827301,5795.781793801859,-7.5952414143436995,-0.5360576771073357,-0.944470856278699,1.031326415959049,-2.07618935034438
1746059124.835147,-1076.5586054375246,3343.435053364045,5780.35076691968,-7.575117150500831,-0.6022246255067358,-1.0591987370080942,1.02684280724554,-2.044718610344734
1746059140.2375221,-1193.0636183701617,3333.6509602933156,5763.155095796111,-7.552686925770949,-0.6682087275937705,-1.173604315568648,1.02189530096546,-2.0137508251624237
1746059155.6398973,-1309.205436765641,3322.852091188861,5744.2000112883425,-7.5279574824805495,-0.7339900859217471,-1.287652986254276,1.0164963313459527,-1.9833198751674885
1746059171.0422726,-1424.9487034350457,3311.0417216469773,5723.491276447929,-7.500936234806062,-0.7995488616424038,-1.4013102502926007,1.0106589661522178,-1.953454891639853
1746059186.4446478,-1540.2581805367554,3298.223432348839,5701.035184830498,-7.471631265359493,-0.8648652790491184,-1.5145417212451204,1.0043967742304245,-1.9241803095709604
1746059201.847023,-1655.0987598545435,3284.401108053731,5676.838558730576,-7.440051323229613,-0.9299196300051211,-1.6273131294600527,0.9977236982023244,-1.895515980435284
1746059217.2493982,-1769.4354730604623,3269.5789365244937,5650.90874734901,-7.406205824016413,-0.9946922783483831,-1.7395903265653927,0.9906539342944521,-1.8674773770891442
1746059232.6517735,-1883.233501993956,3253.761407383685,5623.2536248830365,-7.370104851845434,-1.059163664538489,-1.851339291226417,0.9832018208230859,-1.8400758197923797
1746059248.0541487,-1996.4581889832248,3236.953310894146,5593.8815885106815,-7.33175916267013,-1.123314310878214,-1.9625261372589247,0.9753817364073006,-1.8133187551782135
1746059263.456524,-2109.0750472195336,3219.159736653029,5562.8015562278915,-7.291180187601344,-1.1871248275536233,-2.0731171246736544,0.9672080085662778,-1.7872100590279636
1746059278.858899,-2221.0497711733988,3200.386072186237,5530.022964493736,-7.2483800347720155,-1.2505759195028974,-2.1830786734522563,0.958694832987683,-1.7617503552548728
1746059294.2612743,-2332.3482470198073,3180.6380014323577,5495.555765648351,-7.203371488481041,-1.3136483938240633,-2.2923773790561404,0.9498562034393419,-1.7369373418191285
1746059309.6636496,-2442.936563025012,3159.9215031117296,5459.410425088448,-7.1561680050368155,-1.3763231671778422,-2.4009800281120652,0.9407058520396829,-1.7127661156750942
1746059325.0660248,-2552.7810198455068,3138.242848985656,5421.597918210711,-7.106783705648319,-1.4385812725453078,-2.508853612612333,0.9312571994022072,-1.689229493195028
1746059340.4684,-2661.8481407022036,3115.608602020002,5382.129727156336,-7.055233367592811,-1.5004038648222229,-2.6159653413840527,0.9215233140216486,-1.666318303345528
1746059355.8707752,-2770.1046814164624,3092.025614473093,5341.017837403256,-7.0015324154192236,-1.5617722250561548,-2.7222826484155007,0.9115168801687706,-1.6440216937723202
1746059371.2731504,-2877.5176403222786,3067.501025927547,5298.274734251152,-6.945696913917377,-1.6226677635661657,-2.82777319862805,0.9012501735005543,-1.6223273884068345
1746059386.6755257,-2984.0542680915364,3042.0422612787697,5253.913399228456,-6.887743563969073,-1.6830720225829028,-2.932404892522055,0.8907350435664582,-1.6012219388832212
1746059402.077901,-3089.6820775188644,3015.657028681019,5207.947306424799,-6.827689701370986,-1.7429666792642442,-3.0361458715167697,0.8799829023933893,-1.5806909512807987
1746059417.480276,-3194.368853305342,2988.3533174388544,5160.390418725153,-6.765553297609325,-1.8023335498841075,-3.1389645255931287,0.8690047183563809,-1.5607192909316903
1746059432.8826513,-3298.0826618576584,2960.1393958217773,5111.257183902474,-6.7013529607447,-1.8611545956545685,-3.240829504079779,0.8578110145834533,-1.541291265642674
1746059448.2850266,-3400.791861088304,2931.0238087766575,5060.562530520913,-6.635107934333315,-1.9194119301160795,-3.3417097293254514,0.8464118711967573,-1.5223907910312957
1746059463.6874018,-3502.465110173157,2901.015375517899,5008.321863614167,-6.56683809278012,-1.9770878274816133,-3.4415744119287504,0.8348169307532409,-1.5040015214431803
1746059479.089777,-3603.071379205666,2870.1231869880357,4954.551060130013,-6.496563932575731,-2.0341647309316664,-3.540393065507986,0.8230354063125075,-1.486106991731512
1746059494.4921522,-3702.5799586885223,2838.3566031980204,4899.266464164463,-6.424306560197419,-2.0906252597720942,-3.6381355189341353,0.811076091623623,-1.4686907126206301
1746059509.8945274,-3800.9604688252834,2805.7252504715757,4842.484882037015,-6.3500876786314615,-2.146452214636905,-3.734771924573648,0.7989473729837333,-1.4517362651164971
1746059525.2969027,-3898.1828686103217,2772.2390186265325,4784.2235772725435,-6.27392957511023,-2.2016285804830935,-3.830272762226705,0.7866572423776694,-1.435227377821158
1746059540.6992779,-3994.2174647554157,2737.9080581246226,4724.500265550021,-6.195855112515887,-2.2561375278243214,-3.9246088397669463,0.7742133115587123,-1.4191479915134333
1746059556.101653,-4089.034920522876,2702.7427772092597,4663.333109653794,-6.115887725986171,-2.3099624132753784,-4.017751292588638,0.7616228267764724,-1.4034823123620765
1746059571.5040283,-4182.606264548014,2666.753839031192,4600.740714425633,-6.034051424803843,-2.3630867808291023,-4.109671584505393,0.7488926838993031,-1.3882148550607125
1746059586.9064035,-4274.902899722734,2629.9521587398135,4536.742121675662,-5.9503707980739415,-2.415494365241044,-4.20034151254064,0.7360294437167247,-1.3733304800197534
1746059602.3087788,-4365.896612178686,2592.3489004997737,4471.356804978883,-5.864871021445297,-2.4671690984426724,-4.289733217144081,0.7230393472428358,-1.3588144081209816
1746059617.711154,-4455.55958036084,2553.955474383857,4404.6046642705105,-5.777577861582802,-2.518095119149784,-4.37781919800352,0.709928330874936,-1.3446522580571834
1746059633.1135292,-4543.864384132989,2514.783533097157,4336.506020162052,-5.688517675413471,-2.568256784978816,-4.464572334169625,0.6967020412924771,-1.3308300485042104
1746059648.5159044,-4630.78401381842,2474.84496850404,4267.081607929271,-5.597717402279794,-2.617638685656842,-4.549965906065,0.683365850009366,-1.3173342099663032
1746059663.9182796,-4716.2918790624,2434.151907954773,4196.352571165671,-5.505204548749274,-2.6662256555117905,-4.633973616408275,0.6699248675168749,-1.3041515894408113
1746059679.3206549,-4800.361817412423,2392.716710436903,4124.340455140276,-5.411007167530679,-2.7140027834708906,-4.716569607275729,0.656383956974242,-1.291269451501145
1746059694.72303,-4882.968102545756,2350.5519626005866,4051.067199935439,-5.3151538333062565,-2.7609554192742864,-4.797728471384531,0.6427477474192501,-1.2786754763857426
1746059710.1254053,-4964.085452123294,2307.6704747210792,3976.555133460262,-5.217673618977064,-2.807069175416613,-4.877425256975199,0.6290206464817523,-1.2663577556072156
1746059725.5277805,-5043.68903530278,2264.0852766619273,3900.8269644339534,-5.118596075688542,-2.8523299252672722,-4.955635467074174,0.6152068525899974,-1.254304788461325
1746059740.9301558,-5121.754479990157,2219.8096138886403,3823.905775411809,-5.017951219111917,-2.896723798669386,-5.0323350550979775,0.6013103666637121,-1.2425054622149128
1746059756.332531,-5198.257879935608,2174.85694355783,3745.8150158901835,-4.915769523033286,-2.9402371768775013,-5.107500419466046,0.5873350032903785,-1.2309490603089557
1746059771.7349062,-5273.175801784515,2129.240930676434,3666.5784954841142,-4.812081919686012,-2.982856688842889,-5.18110839998972,0.573284401383159,-1.2196252401762735
1746059787.1372814,-5346.485292173286,2082.975444296439,3586.2203771317363,-4.7069198048079555,-3.0245692105563107,-5.253136278317179,0.5591620343212828,-1.2085240249186038
1746059802.5396566,-5418.1638849205465,2036.0745536889976,3504.7651702513035,-4.600315044417066,-3.0653618684834525,-5.323561783770359,0.5449712195769245,-1.1976357914390525
1746059817.9420319,-5488.18960831441,1988.5525244326122,3422.237723765014,-4.492299979964302,-3.1052220472306074,-5.392363104726753,0.5307151278367519,-1.1869512581344233
1746059833.344407,-5556.540992447038,1940.4238143552107,3338.663218910719,-4.382907428890814,-3.1441374006487375,-5.4595189045219685,0.5163967916311494,-1.1764614722936846
1746059848.7467823,-5623.19707650763,1891.7030692891376,3254.067161786415,-4.2721706782848825,-3.182095864589884,-5.525008339803853,0.502019113489269,-1.1661577973287636
1746059864.1491575,-5688.137415922261,1842.405118627381,3168.475375608108,-4.160123472181425,-3.2190856702662507,-5.58881107924409,0.48758487364284836,-1.1560319028797845
1746059879.5515327,-5751.342089258361,1792.5449706785307,3081.913992691435,-4.04679999233659,-3.2550953554453415,-5.650907319753776,0.47309673730274066,-1.1460757402814004
1746059894.953908,-5812.7917047762985,1742.1378078916428,2994.4094462227513,-3.9322348337253596,-3.290113771246329,-5.711277797902143,0.4585572615397023,-1.1362815474825567
1746059910.3562832,-5872.467406608189,1691.1989819949376,2905.9884618897804,-3.8164629803684553,-3.3241300858551788,-5.769903796381572,0.44396890179578724,-1.1266418248033803
1746059925.7586584,-5930.35088057331,1639.7440091113142,2816.6780494554932,-3.6995197830020863,-3.3571337840746978,-5.826767145100677,0.4293340180528004,-1.1171493255878258
1746059941.1610336,-5986.424359684832,1587.7885649034008,2726.5054943474456,-3.581440941686695,-3.389114664194759,-5.881850218397539,0.41465488068100187,-1.1077970441858558
1746059956.5634089,-6040.6706294371925,1535.3484797763153,2635.498349305871,-3.462262494838938,-3.4200628339517984,-5.9351359306220735,0.3999336759866999,-1.098578204223959
1746059971.965784,-6093.073032974427,1482.4397341371741,2543.6844260954767,-3.3420208145842505,-3.449968707511037,-5.98660773271878,0.38517251147285647,-1.0894862471779643
1746059987.3681593,-6143.6154762255865,1429.078453682478,2451.0917872465193,-3.2207526067272747,-3.478823005080597,-6.036249612181429,0.37037342082309854,-1.0805148212527729
1746060002.7705345,-6192.282433057074,1375.280904665022,2357.7487377602256,-3.0984949124297625,-3.5066167560231585,-6.084046097878464,0.35553836861737664,-1.0716577735036605
1746060018.1729097,-6239.058950442171,1321.0634890859797,2263.6838167001574,-2.975285108203305,-3.533341305358478,-6.129982269953817,0.3406692547874019,-1.0629091275923186
1746060033.575285,-6283.930653597687,1266.4427397669567,2168.925788598774,-2.851160901230552,-3.558988322605084,-6.174043773618406,0.3257679188219058,-1.0542630911820474
1746060048.9776602,-6326.883751000187,1211.435315278529,2073.5036346358324,-2.7261603182489886,-3.583549811259738,-6.2162168345383275,0.31083614373515994,-1.0457140342921145
1746060064.3800354,-6367.905039180019,1156.0579947299898,1977.4465435854165,-2.6003216879597235,-3.6070181170427404,-6.256488273023169,0.2958756598160824,-1.0372564826169324
1746060079.7824106,-6406.981907204588,1100.3276724516813,1880.7839025703613,-2.4736836186861235,-3.629385933407699,-6.294845514490393,0.2808881481784811,-1.0288851082057324
1746060095.1847858,-6444.1023407997745,1044.2613526185842,1783.5452876948582,-2.346284974295546,-3.650646303627362,-6.331276594676751,0.26587524413448704,-1.0205947204341925
1746060110.587161,-6479.254926109322,987.8761438667012,1685.7604546387506,-2.218164851822189,-3.670792619782201,-6.365770159518101,0.2508385404123772,-1.0123802572618716
1746060125.9895363,-6512.428853141734,931.1892539413459,1587.4593292865827,-2.0893625636434985,-3.689818619896133,-6.398315461097571,0.23577959023683195,-1.0042367767671632
1746060141.3919115,-6543.613918987959,874.21798439255,1488.6719984339352,-1.9599176256272683,-3.7077183849939868,-6.4289023521241395,0.2206999102848627,-0.9961594518792739
1746060156.7942867,-6572.800530900869,816.9797253049248,1389.428700572173,-1.8298697508107071,-3.724486337827889,-6.457521281714389,0.20560098352542364,-0.9881435506866486
1746060172.196662,-6599.979709307134,759.4919500262986,1289.7598167131525,-1.6992588464710094,-3.7401172444290745,-6.484163294707295,0.1904842619464041,-0.9801844463095536
1746060187.5990372,-6625.143090780115,701.7722098488011,1189.6958611899029,-1.5681250114396514,-3.7546062186712326,-6.5088200355094585,0.17535116917044352,-0.9722775976393495
1746060203.0014124,-6648.282930952725,643.8381286014151,1089.2674723656148,-1.436508530526803,-3.7679487289812275,-6.531483755945572,0.1602031029612988,-0.9644185449328506
1746060218.4037876,-6669.392107307679,585.7073971328983,988.5054032020654,-1.3044498639575044,-3.7801406055483273,-6.552147325271836,0.14504143762510202,-0.9566029026439793
1746060233.8061628,-6688.464121762964,527.3977676921339,887.4405116732203,-1.1719896314385227,-3.7911780461293763,-6.5708042398357955,0.12986752631479206,-0.9488263524130236
1746060249.208538,-6705.493102978773,468.92704824018494,786.103751048127,-1.0391685922987657,-3.8010576189182883,-6.587448630065781,0.11468270324987706,-0.9410846362054461
1746060264.6109133,-6720.473808345505,410.3130967455585,684.5261600960478,-0.9060276244551758,-3.8097762618436266,-6.602075263474297,0.09948828586612936,-0.9333735495918314
1746060280.0132885,-6733.401625658794,351.5738155153263,582.7388532760888,-0.7726077052910623,-3.81733127879075,-6.614679543818504,0.08428557690990819,-0.9256889380946163
1746060295.4156637,-6744.272574530509,292.72714559900174,480.7730109601589,-0.6389498967610934,-3.8237203342443387,-6.625257507962918,0.06907586648941819,-0.9180266789874767
1746060310.818039,-6753.083307608522,233.79106127416588,378.65986970686276,-0.5050953354090785,-3.8289414483791337,-6.633805822825399,0.053860434091075576,-0.9103826925408885
1746060326.2204142,-6759.831111673759,174.78356459171826,276.4307125663869,-0.37108522605574995,-3.832992994496612,-6.640321784741614,0.038640550564606906,-0.9027529240179523
1746060341.6227894,-6764.513908651029,115.72267993456725,174.11685936672407,-0.23696083636760745,-3.8358736999425855,-6.644803322638616,0.02341748007710925,-0.8951333404080841
1746060357.0251646,-6767.130256521193,56.626448534735864,71.74965692151986,-0.10276348892393643,-3.8375826504814983,-6.647249004875069,0.008192482035271502,-0.8875199242732487
1746060372.4275398,-6767.6793500732265,-2.487077096472109,-30.63953088542888,0.03146545198526565,-3.838119296927537,-6.647658048016063,-0.0070331870232653824,-0.8799086676204868
1746060387.829915,-6766.161021403931,-61.59983884522007,-133.01933314809418,0.16568459993398363,-3.8374834620267064,-6.646030324743083,-0.022258271564081063,-0.8722955657834313
1746060403.2322903,-6762.575740072569,-120.69377876574879,-235.3583820821651,0.29985257123252956,-3.835675345428015,-6.642366367971529,-0.03748151520550455,-0.8646766112995062
1746060418.6346655,-6756.924612850105,-179.75084490190073,-337.6253231893409,0.43392801206857295,-3.832695525134054,-6.6366673691646225,-0.05270165886816402,-0.8570477907068452
1746060434.0370407,-6749.209383058889,-238.75299709969417,-439.7888253477088,0.5678696238494858,-3.8285449549075183,-6.628935170534245,-0.06791743890751613,-0.849405066650319
1746060449.439416,-6739.432429560902,-297.68221275281655,-541.817590744217,0.7016361829565353,-3.823224958376897,-6.61917225275669,-0.08312758521285696,-0.8417443892965816
1746060464.8417912,-6727.5967655005215,-356.52049244279976,-643.6803646029663,0.8351865526812898,-3.8167372216081423,-6.607381721349858,-0.09833081926052276,-0.8340616783719784
1746060480.2441664,-6713.70603692438,-415.24986546715274,-745.3459447172653,0.9684796874786409,-3.809083786350312,-6.593567295415897,-0.11352585211499672,-0.826352819817852
1746060495.6465416,-6697.764521379957,-473.85239528142586,-846.7831908470753,1.101474632073234,-3.8002670458724284,-6.577733301817134,-0.12871138237785545,-0.8186136594434802
1746060511.0489168,-6679.777126541301,-532.3101849042777,-947.961034078953,1.234130519594302,-3.790289744388882,-6.559884676188598,-0.14388609408888015,-0.8108399964907315
1746060526.451292,-6659.749388841774,-590.6053823405632,-1048.848486250705,1.366406573225051,-3.779154979829008,-6.54002697001846,-0.15904865458475248,-0.8030275770892795
1746060541.8536673,-6637.687472031615,-648.7201860645526,-1149.4146495152165,1.498262114708083,-3.766866208572029,-6.518166361055673,-0.1741977123180451,-0.7951720905158416
1746060557.2560425,-6613.598165542952,-706.6368505783573,-1249.6287260656982,1.6296565808103107,-3.7534272501227446,-6.494309663190283,-0.1893318946333809,-0.7872691506365168
1746060572.6584177,-6587.488882547932,-764.337692028974,-1349.4600279845372,1.7605495462545415,-3.738842289763805,-6.468464332081457,-0.2044498054903549,-0.7793143065252821
1746060588.060793,-6559.367657635903,-821.8050938420729,-1448.8779871295494,1.8909007495381567,-3.7231158779636018,-6.440638464152347,-0.21955002311622632,-0.7713030235706082
1746060603.4631681,-6529.243144099361,-879.0215123204732,-1547.852164950542,2.020670117184151,-3.7062529264762483,-6.4108407886963965,-0.23463109756746756,-0.7632306790690819
1746060618.8655434,-6497.124610883927,-935.9694821635271,-1646.3522621425163,2.1498177826061893,-3.6882587022364635,-6.379080655042016,-0.24969154817913045,-0.7550925546930892
1746060634.2679186,-6463.021939302925,-992.631621887212,-1744.348128084973,2.27830409770462,-3.669138820911882,-6.34536801826643,-0.2647298608845962,-0.7468838287566373
